velocity,heading,vertical_rate,altitude,storm_dist,delta_lat,delta_lon,delta_alt
167.41722139252525,179.88128774245925,4.144337051165216,4799.32405876375,74.15552031175953,-0.04487429423482549,3.830473434793319e-05,116.06380303407516
271.12857515378494,268.82883810453393,-1.2212263939742058,9667.384190851912,88.11018750963169,-0.0014319210836875665,-0.0961386599175735,-24.689328003130264
231.75890952605292,202.56004103627993,13.934955745918224,11443.768165049572,46.317987537900095,-0.057871472020712245,-0.0317740898575945,398.1021338409383
207.7585271554666,29.9889299202467,-8.430646470472855,9907.615378270457,28.91787316734076,0.048800715718128766,0.03713636854434746,-269.4192358605622
128.08335527963857,66.80888524207994,2.6356924799682204,4961.429264342922,31.88465743554615,0.013386030638694948,0.042072276393668714,75.34957229228394
128.07901366051647,78.95814625113088,6.0063004497066785,8612.523934128625,69.69482583643939,0.006585984996215457,0.04460431929836549,181.49239204406837
110.4550501902759,92.83113131214417,9.766934680361448,6839.234469910733,56.75580339914962,-0.0014221458758913905,0.03926518641858501,285.61483362517276
255.91170623948832,203.54522110218153,-2.7908690871597877,9365.177838834086,48.64941309772571,-0.06326309758608037,-0.036461911782054345,-86.38740033056723
208.2007021137776,181.42768073714166,5.607657229724445,3030.973946462417,20.277407877617403,-0.056204779494694684,-0.0022009403548672994,185.5225602902137
227.4530640032882,73.13761381111522,-5.903955858471516,7881.345926459039,87.54556874989034,0.017574140734813205,0.07713669261493428,-184.1295067248643
103.70520897324444,24.319743644047346,-1.935717229145391,9236.667733417347,78.1020447507406,0.025364240526643222,0.014776558550004973,-74.17168404479352
274.583773389159,61.71559361089851,11.868813936101976,9112.313354066402,14.06386017392296,0.036289651617064815,0.08583017602233362,366.1230303014609
249.8396753440759,354.3772725426972,13.497228279928628,11135.930056037816,36.73884546021367,0.06724766617623432,-0.008917318971893053,393.59290690420937
138.22103992208972,168.67690192493,6.564520407817941,2084.1138078432004,54.213209363889135,-0.03688928984412558,0.009479674995782192,202.6830551165324
132.72849409727812,312.2443816927605,-3.7694432767144495,4957.793690922906,45.4338622771532,0.024398737455177042,-0.03508059127111502,-108.1135183276383
133.0128117736181,305.5508880007836,9.601733699239922,6265.535817914388,39.77958387377384,0.02096449504035355,-0.03854403489351346,286.7172214048386
154.76360373271677,184.14704068663454,-14.223987548237394,4597.635283920812,71.88318975605293,-0.04166133999597598,-0.004048809380520415,-422.94095498508125
194.45615769380282,254.40757504579565,-11.917622683817369,4597.895136724708,5.450350423783745,-0.013622724853395277,-0.06668317863605083,-367.00742808849657
177.75010335558085,69.39072374857642,4.841212091260832,3261.2860668992635,47.14103391259419,0.01662128854542716,0.05964435954570123,154.68111394158538
152.42124523564755,247.822813773687,-6.262542741898278,9629.514030252078,26.218169038960138,-0.015531774820432848,-0.05031239198634463,-193.54886210307595
210.13352105002832,98.05844853478422,13.541586552014333,10580.690443845424,8.461838523475896,-0.008495320409807324,0.0748707279959263,436.1427018324032
125.10889491736754,299.54235483149426,-1.9181816372308589,2323.2735957175055,46.48871580029655,0.016641521179025183,-0.03901451425239294,-60.77586380553019
152.58603673633928,30.14068791920757,-2.119055388324689,3048.989117582986,17.136869107056874,0.03587752105351739,0.027556060329061965,-68.07630432525225
165.94513179286452,278.3299222386999,5.342385305727937,3784.5299987185317,25.82242818902086,0.006485092098771578,-0.0585913724964782,158.3056303235231
182.0925971590665,35.97728636470303,8.027056869185689,6589.874838541691,50.70087295100759,0.03996580637648638,0.038661216073591756,246.66671607702645
241.33167305074244,317.22812528195124,-0.7332378562459052,9411.72033300967,97.37089799328214,0.047856969196823855,-0.05863338799568458,-7.535605546617006
135.94128078850474,109.51362652860134,-8.579972948648276,2214.5552476495022,68.42550068035558,-0.012196727008969975,0.045424175865090545,-253.82386299698453
192.5621989144501,235.5816113390069,8.199259281768647,7868.129856584286,27.962179815682475,-0.029243206225977238,-0.056616137182305765,267.34566539087956
206.63462239516764,175.50082030330074,-5.389461753791172,2993.3545627041976,38.24060525753765,-0.05589118260349319,0.005702392324121329,-169.90264473833093
108.36107428959959,131.86913229444204,-9.746676921184271,11214.570678762653,40.613315232097726,-0.019417453000098433,0.028506295689459105,-294.444178148558
209.3580733422589,232.35905994605872,3.949205697750397,10487.734308517418,15.363762334437714,-0.03434516645095788,-0.05875194551062498,107.3957658213829
130.69434226371249,341.10827299844567,-12.286389990289488,10995.828489457519,16.065418885968075,0.03385810865651291,-0.01479818726436628,-373.6310656248624
111.70928673735031,14.85710905486387,14.14058025258165,2561.6387758270807,14.839472348736448,0.02928219732243968,0.009732191169529522,374.25510577972784
270.7993967056,330.78702811791754,3.971917932364107,6380.363828541919,52.16641377369169,0.0634603899345485,-0.0468719341119189,104.48884624540185
273.81376595342067,219.26939580756488,14.576865627652673,3152.4656699837524,67.41860867397082,-0.057648250465969796,-0.0614458099446724,446.65808487499896
245.511522660963,290.63314827685883,-4.833197295640918,7503.555507831663,59.07206846108266,0.023204763909525302,-0.08183750350789572,-139.0803453935255
154.83047845120672,138.19498323633994,14.136154835711938,3827.391126618641,97.77671854533484,-0.030936318069085977,0.036626579590706934,420.0862045202021
117.5809805211491,169.86347094154095,-10.633132568141292,9206.309833689707,12.587457225765187,-0.030761019284344167,0.006969931312102785,-330.632322604558
223.16194477218824,312.786270648419,-13.779156829589146,7940.026006496678,98.64744063027551,0.040887953290032,-0.05810773666567419,-417.5081532197777
179.22744887312825,149.3452691315363,-14.010478186361922,7216.045942872687,46.66739338878919,-0.04165999215920354,0.03229699460075305,-422.55646935709416
121.96688227206019,192.4774440296706,-1.0538888820231875,9752.2715796533,21.863278777713766,-0.032701698155088534,-0.009102520958921678,-26.558374641721763
189.13184382002862,7.270172310359846,-12.509874075642156,6502.730308349489,94.32808260057571,0.050836033058578374,0.00832073348789089,-375.46504815939056
106.18993380073931,57.095282101695226,0.3650365250280512,4198.517403456846,46.86133101445926,0.015617964081250886,0.031830237348592555,11.12060557441496
263.67767237418076,231.0071428709279,-5.174984894732987,7707.054968000882,34.73469552105204,-0.0448911381800676,-0.0731561975301865,-174.36832279672473
146.58039668800305,258.11168438299575,-4.931130225776531,11070.626321978061,21.38101038179566,-0.008353859932467516,-0.05105539526610209,-139.72540236341726
219.25401118371676,209.73633724241978,4.068269896355094,7511.593633442058,26.787545111580215,-0.0515250785218514,-0.038711451733627146,135.08199725495317
156.10799369609396,51.591613059219846,-10.107059815451395,7796.194490394307,97.92195102272193,0.025942855969286853,0.04401590262711064,-292.9488219839864
193.61224381200594,160.34595428802055,7.996601110191932,10847.506812596643,30.39734399047743,-0.04945120932701171,0.022869467502999702,234.56342341658478
198.40785028179033,127.83411589074834,2.4609275933590418,6652.751003077449,97.78059237596051,-0.0331457188218892,0.055658425492426916,83.5973306811228
133.27380199459486,178.4380838526318,12.448338865425328,11463.574617147924,33.02149866120872,-0.036209950882989096,0.001200780833241146,377.77371841907416
274.52523299762055,313.31845243947396,-4.054780386974299,3096.6204353307544,23.141846558856194,0.05067134323567484,-0.07107319266291387,-130.29662244015438
239.52390820500062,279.31011791711467,14.481449762013767,6870.398430123202,18.33641829018473,0.010588310524079558,-0.08425061502877836,431.4210254486706
269.10980948155407,30.23622050009722,2.2748294014206962,3629.0084101438147,41.1854505273997,0.0626076576185399,0.04782708929610054,67.24537253713649
261.06892307697683,320.51131119884315,14.202058685626014,6033.263683406926,23.68064485350272,0.05444358749073162,-0.05898466133410258,402.7499506301333
207.62199618599533,169.8361744139365,-14.18818037858654,3205.739095017681,69.69379638270532,-0.055451858417508264,0.01331631561140231,-423.6996577112236
265.93736230416107,267.7903721589594,6.839289672371638,3725.287715258061,23.977173536397846,-0.002981738848737166,-0.09456283470828374,193.94665320380835
115.9286503693455,50.41412325516677,9.498645728782087,3608.000496322635,83.53968449978692,0.0197474374338811,0.03173021881213216,274.4014985494528
135.27691523544613,241.4590292545373,-13.404801399705374,4700.313390240079,83.40112584881669,-0.017273006827810817,-0.04228579813357028,-400.5837798666714
108.14091200389686,85.07736633940485,2.3690899204873723,2846.050345188364,28.552637404806614,0.002471498277319992,0.0381314547215042,67.62747670000229
158.55945953738757,157.81712297073534,9.05826880768345,9593.421749750161,75.35401304868297,-0.03983144423017945,0.02153503154558607,261.7487790213546
169.96191214410675,6.070633229557587,1.8311617566921825,3706.7559729221352,85.75458759794533,0.04547723437476561,0.006501438591496767,56.45501600043314
148.84282571930126,54.57982965497137,-13.085592287836,5665.689951433751,59.01328439371466,0.02304587732449272,0.04309554691117116,-401.1519578818584
249.17275164734727,33.14897752450312,5.8034172269493425,1660.571382300243,36.63324108640549,0.056240188291471344,0.04854576341116778,165.49202122094326
164.21559880484608,86.30790225777304,-13.182092559800742,2548.815432817821,44.09671867126791,0.002570689542055551,0.05857408356577034,-383.6977533945888
150.56821174372854,36.006512408756016,9.524066850493156,10462.719004132516,78.62288650347818,0.03283258428584531,0.031759793796503025,287.3238621594138
197.68529496848473,249.08760958304228,-13.708974500799169,9871.602038404455,29.331746399681414,-0.019212318680092752,-0.06578697465376936,-407.96368098659883
125.36636049545727,10.454364795318973,-10.878078569688876,9909.224524551946,33.4462334376194,0.03316449209873798,0.008531543433259311,-310.66713514787
244.39545653572713,222.38658022499928,-6.7467722843019455,5613.5341725485705,16.07843362578507,-0.04853984759423539,-0.058407421215393454,-204.72911964529635
113.41911586235875,50.65481909720673,4.000943767824001,2915.3079885166417,39.90524030130026,0.019385434250352686,0.03134610952320289,113.68805310155392
277.6396485880931,340.2581245840429,14.290772988939178,2578.945214943161,8.651513224948593,0.0711118298505376,-0.03416500057600352,429.5415744512856
239.00405847339835,335.91386631954754,-11.465314421401967,7556.027248007154,32.10344409891115,0.059227932676813075,-0.034814105136532734,-325.4535132025286
135.76882267615105,81.18111690754654,-10.718769923582448,9781.932549086296,37.347938094785704,0.005353907241274502,0.04782565727001077,-322.5160762924241
100.99398108224844,221.1916673602906,-3.9338880989705913,10501.14482140243,25.547913242413212,-0.020637691441565787,-0.02371207961112682,-127.32252303391138
246.78305712187014,10.081915010085037,10.086574132659607,4387.316505602265,10.135811913498816,0.06425692704019759,0.01587983039421301,264.35329741052703
227.23432189257107,335.4438754984227,-0.9830714174755748,4710.265698334535,52.166724256155504,0.05587406205734774,-0.03382264410310735,-35.7138381541037
231.2212902473777,188.2754309490155,-5.35168199232535,2508.7665686142464,86.50811697554708,-0.06172011760433768,-0.0117523453354686,-164.6506065469312
238.82866240347025,15.560334510400438,1.8361149662658391,9244.09789268012,33.56447458004704,0.06169751592269698,0.02241841203765908,71.37366716196348
113.32803731213626,123.29999748292946,-7.184304076627499,4256.902711211389,23.68015714201387,-0.016644129902493674,0.033812311367759425,-214.26683008806043
164.52383113796907,27.665806270044314,-2.965202782574373,6309.294695634297,28.50382176905034,0.039444360867871585,0.027382689119290867,-101.74628793305067
120.85643071452336,141.45999817440955,-5.021845523038744,10788.973045288323,86.18871813042368,-0.02554153521628,0.02710824646046793,-155.05890999481534
255.35861665760683,241.1734831780763,9.124230672439378,9022.157303249369,52.780758960779764,-0.033524991373877995,-0.07979977660583969,255.21303195551297
212.19366282896044,169.16036689491824,12.727671793140026,2027.3789628907177,13.079035127077477,-0.05724949518654531,0.01409451632447475,376.07682168246237
159.56164447347686,138.1399828990036,7.787165764707357,1581.5459445942968,70.92216490554625,-0.03178177478851088,0.0381291273897804,243.6419167588286
111.44050305148426,42.89653639456733,-1.827492719100496,9374.079258804079,15.436893323344947,0.021983241383725295,0.027256500713714566,-62.054833580132794
155.9768179088192,88.17805644971628,0.13004932489991283,7025.0023697869565,6.024440294223665,0.001190639371691118,0.05492508812039688,4.007158790787756
158.53299796481446,36.051583585806405,-11.247789182116929,8703.344093627009,25.568487649791727,0.034645615321235355,0.032838637807019594,-363.5635703734227
231.32911210085155,290.69954339639787,7.405941334036132,3068.153218266135,16.809017951676587,0.022019378111821808,-0.07728626282978841,217.7443535908289
214.76034484393836,48.68633807450012,2.894270381851321,10220.478499706202,60.49974743746681,0.0382834625466517,0.05743508267100288,87.95701211912865
259.6982936637388,214.33441195760167,12.073199884123092,9233.249790144619,48.45664073400419,-0.057753323139873206,-0.05245428973778798,362.80362344971184
184.99868652915086,123.38654889198452,-8.981665692745404,10408.389140546136,72.40645504928672,-0.027527303657341684,0.055163712398648,-263.818679029992
121.5269642688943,81.35221847586605,7.791783657978364,4910.960826574708,51.15710502602459,0.004996598290981173,0.04263803679371771,231.0076776220631
228.3840617001391,230.20863821715736,5.540149851575691,4257.051952832464,41.90059352093877,-0.0390972540588494,-0.06251780745663581,178.7357692642537
236.94130875104153,164.52083137569863,-7.0246339857074345,3017.314399239269,52.6218690437743,-0.06142250813764107,0.02274220883741577,-223.03595193428671
201.02989556250932,144.0523682224413,5.021359186224753,10800.88507946997,43.448611308777785,-0.04419434545745513,0.04210685785354079,148.26142080479272
238.77409239182097,213.42672176119976,12.731201417299484,3268.292035578407,3.708689391403952,-0.05352628775959859,-0.046102505324820325,384.3190583927051
188.88320734559034,176.85634625640026,12.553079630013567,2693.17233711505,68.069911299624,-0.05069731540076638,0.003968893819394279,371.642380974425
194.09190928875893,109.25431507856187,6.58879723548424,3426.7820898678233,96.21303262144554,-0.016999524455316314,0.0650557128675525,195.09301358477646
176.95738330453895,201.2620635954906,-13.557806623978196,9213.817267601133,42.203355703604636,-0.04469595504693026,-0.02273734498489403,-400.5488919192653
104.57544281393713,241.01948755825003,11.167930119604847,10395.29234982881,42.37329837680467,-0.013651761800883018,-0.03255250021812377,324.9043842511347
119.42045685879481,9.60953709126754,4.733358210136199,9609.134564964243,4.576887863724655,0.03106560321611082,0.0075023628128025694,153.50303161765956
105.65725342361216,167.71382240676314,-5.686972404517967,7132.385528712848,89.03790846867483,-0.027877788087582255,0.00811262393661038,-170.39992204327518
214.55387402748048,20.765982450075757,-9.38248914882902,11438.842507777232,92.91213874629298,0.054570806882691246,0.02699432226615921,-280.0330030250724
156.5840765937388,67.10594906451999,-11.513884110080486,2188.540644934488,81.31391180141432,0.016491697380000968,0.051472959320914106,-356.52881965039
191.5427244096465,201.78314426807032,-13.49289302226717,10171.916778216255,10.63454715418567,-0.04835740830654254,-0.025856184850316752,-362.5560123558899
263.36196530669673,311.8280094956091,7.623097438522695,5777.138617137689,90.02236811539392,0.04739436668523072,-0.07002619428613502,240.36351475002112
144.8726012467975,317.81004450785457,-7.924710031701741,6051.2234870546645,2.395566339504085,0.028898705465120748,-0.03513938757963415,-215.0175129960261
173.86892614641334,25.17984364990726,-14.272411918702348,2775.948936512805,44.457432323630876,0.042884272032056366,0.026397473633865968,-430.95299424992515
235.99920493774877,150.8778310632144,-3.081880444740321,1834.3297435382842,50.062365410139456,-0.05588292710576982,0.04116816707019272,-87.26124230504522
141.18366978849204,209.88233388163846,-0.5217875822298321,4666.283260694332,83.40021010263389,-0.03316612841776603,-0.025152769901614348,-17.276235726502485
113.85638376918274,52.945165638123626,-9.923093072996192,3248.535331139293,75.0859213453971,0.018468043541519104,0.03198004174783631,-287.040591483497
152.15526152447825,275.5555980281178,-13.678549915123506,6333.387560713116,79.70968964998858,0.004301109306479068,-0.05397848662580737,-403.5730059071221
129.0198317057208,267.924693037406,-9.326235507057934,2973.3052605377197,86.79009495573746,-0.0010706803501110173,-0.04587200294395636,-291.3855071476663
267.34557742166317,325.20276493444607,5.3730828550972305,2879.2773650227573,47.60709204927257,0.059448182526328344,-0.0543038694079482,159.66187785926354
245.46166832159506,3.0549643500394863,-12.532689682463808,10269.789841038495,78.02523535171714,0.06629329115949105,0.00460857683254075,-382.5484711301681
214.01267617187622,78.00632783604095,1.6511109167098148,10712.94701326409,6.803309440543892,0.013530154550706453,0.07613896187479686,15.870443366194259
256.8629062337892,297.78721712831583,-10.607640362755,11142.1620858791,44.45464227505388,0.032379211355687075,-0.08087533424009033,-329.7555683568694
244.66097384184062,241.40881829769674,-9.129324792587418,8305.02442873912,3.0132674869641107,-0.03155037950876418,-0.07811455746154385,-291.75061512358064
133.58261059948646,321.9803473314567,-3.20766350199904,9210.165047958693,91.5315065318594,0.028188834811479366,-0.02967253512919788,-97.77231254802243
260.660619728196,20.584675630895948,-11.97523991838806,9857.847552426292,95.84137819529208,0.06539782359746672,0.032607126370841615,-360.5233914588721
197.08160354481714,214.90702765791943,-9.803894916533615,8089.220591206645,8.393906028816279,-0.04452530529163201,-0.04142100682331774,-330.0914414198153
245.33922792953126,204.8567669617227,-4.5314276564593765,4802.431047025291,53.26266444077605,-0.0598846867307882,-0.036394888578379116,-151.36265245690473
